subject1_marks,subject1_outof,subject2_marks,subject2_outof,subject3_marks,subject3_outof,subject4_marks,subject4_outof,subject5_marks,subject5_outof,average_marks_percent,previous_year_percentage,attendance,study_hours,sleep_hours,focus_time,final_score,risk_level
89,100,55,92,56,92,90,93,66,95,75.18001033439138,78.84894571518211,68.12061261134403,2.8970552882111558,5.414109057641885,0.9307904327867444,70.25669597976214,Medium
35,80,77,97,65,87,38,68,52,86,62.83831123947525,60.40599665726667,87.37641599310686,1.3215871325080453,4.9518046900284105,4.73169789876497,59.77736358600013,High
71,95,63,86,67,91,41,57,75,87,75.95115015965057,82.64812669118277,93.51332326755086,2.7102823360708688,4.133622521225874,3.406565568473454,72.29437620229548,Medium
86,86,65,79,76,99,59,93,69,85,80.7326977167248,80.18662309528634,69.35934882069294,4.584262515532266,8.73848694293406,0.9541219259948874,76.95989033308045,Low
69,84,60,71,53,77,78,96,66,86,78.69505085481174,80.4926170430521,82.85004433157741,5.1636576676724575,7.419274625176039,4.872725325797231,83.97200497920934,Low
65,82,80,90,69,86,28,51,57,97,72.4109174187205,70.62233242719138,87.85619119886047,3.030568145469443,8.785150525215801,1.161950047264837,69.59386336818208,Medium
90,91,65,86,63,89,62,79,60,99,76.87121687363143,73.2826901250085,59.506294884454064,3.7696226258214183,8.319245914852775,3.9485557637844257,73.6326886869275,Medium
63,95,82,91,76,96,53,79,48,86,71.69898146670997,64.73526714642833,66.62980421979837,5.146895373044597,5.702332963452038,0.6568311273781391,73.0339885181917,Medium
78,98,43,69,59,70,64,98,65,82,74.15416134640495,77.29697757145838,55.43979231904774,4.974503989990759,4.563415228777534,3.310438088029152,76.06040925260696,Low
68,84,53,62,56,83,50,88,73,84,75.52581503222778,77.10748533396475,80.11042321241017,4.11748147948623,6.495283974300689,2.960167424463031,75.60304154297195,Low
63,93,69,86,56,86,65,94,64,80,72.44794177267721,72.82271209245529,90.0468847910428,4.982649073379702,4.134068989088355,1.4360171469138552,68.83993019689737,Medium
58,84,73,94,63,79,71,81,92,94,82.39613807438566,77.84167473926036,80.54193282924669,3.6675091710275036,4.749583140717248,3.3941576422418733,86.92350760878726,Low
64,94,72,90,47,81,37,50,57,82,69.92439857259093,75.58626257292887,58.9891915488522,0.5255649290890435,5.167163145075418,3.2767384692982486,60.277998188732376,Medium
73,96,46,74,75,85,71,87,61,87,75.63265217550207,76.05614254966707,77.31842455130686,0.7269673142122276,7.328232980722376,4.092582719587895,65.65341702187176,Medium
75,93,45,75,62,83,58,62,67,88,77.00574144083664,79.81729676137994,91.74670742632048,5.888946195810007,6.54938736977048,4.441433263702004,79.08950413132338,Low
75,99,68,72,72,99,46,60,67,94,78.17451106812808,78.16256238730872,65.13623980391095,1.2974562310148787,5.512097780563989,2.795472232941047,71.48546280992997,Medium
70,84,68,94,78,96,40,59,72,89,77.12384908784684,72.76616289905373,91.63257511263203,2.724840248529045,6.8238419959567,2.706328370678726,65.91987750806614,Medium
46,91,50,70,68,85,78,97,54,81,69.81141195574185,73.78115740048234,89.2311641884994,5.635962012554824,4.626013244441836,3.29718096925114,69.89926848142692,Medium
68,95,49,80,57,77,51,75,57,99,66.48613579403053,68.28920957211808,51.087040391833746,1.5727171660317718,7.778540634093063,3.781434151534159,63.39534363467299,Medium
59,95,40,70,78,92,47,69,44,84,64.90552468126839,64.17988478557417,61.9727407042751,5.140852394565754,7.560175693766421,2.1027702759884357,63.88137892363409,Medium
78,100,65,89,64,97,37,66,79,98,70.73718805340656,72.47187018291903,77.14712028988629,5.000471624877748,5.082513378402647,2.770888475148028,70.78896737641952,Medium
67,86,66,94,66,79,56,66,63,92,76.99815844343027,80.2683326124389,85.88086850096296,5.9248131000323685,7.031957778881534,3.13296883620428,75.93132690966681,Low
61,83,60,81,60,98,37,53,54,90,67.72077210566478,70.36159633358307,94.02652628264147,2.049250085064926,6.5165130214861895,4.9477013772616,65.60381177048602,Medium
64,80,73,97,69,86,41,54,54,80,75.78324320484472,68.93793833120799,82.05211591339472,2.2342894545908027,4.304081559248999,3.1447048840516247,74.85328009680977,Medium
73,84,90,90,68,96,45,72,92,94,83.62208713272544,77.66127999359931,69.01720856247695,5.465829005817826,5.390769584180672,1.508839478340155,83.31904813898528,Low
66,89,51,73,58,99,76,95,59,97,68.6861835846633,71.61758010335132,59.23136033686577,1.7874348256125376,8.997413520119263,3.145954362081173,64.92936307930762,Medium
52,84,77,83,76,98,38,59,79,95,75.95830820962672,73.1738277554746,88.00179277312157,3.5134552634291,4.49767830555408,4.187748123270582,75.09561502574415,Low
46,83,86,91,64,87,69,95,70,88,75.133486627222,70.93903623345729,60.339077966206005,4.390397275550809,6.5320565351108035,4.358316560050358,76.00431741924339,Low
61,81,79,95,50,89,65,77,72,80,77.8123792817268,79.300796200711,84.77152607341249,1.9953633489458713,8.246668773072885,4.1011270456685525,71.85800523614462,Medium
77,99,65,91,42,85,69,82,66,90,71.2195577417959,66.90378211323213,59.06058086856037,5.661271199946174,5.503259365025819,4.496942368799789,71.9488891704831,Medium
56,89,43,74,62,86,68,92,49,88,64.54346826772156,62.62690341640519,54.552692515473225,4.161336514406562,5.303543194968753,2.0064485384560733,62.78274713333425,Medium
82,98,75,94,80,85,40,75,78,90,79.51567009782636,82.92474949590114,62.55501118532673,0.7592661954840377,8.453965258451618,2.784067794286979,76.07109847286725,Low
55,80,54,62,69,88,99,99,66,92,81.19899910748438,75.14243183322507,64.24649027625571,1.2465564219350265,5.524149734907866,4.008159932033948,72.38190469407722,Medium
46,84,71,75,62,93,93,97,73,81,80.41899670903106,74.94594167024844,82.3604567247455,1.5492986355035998,7.25746655626396,1.6900247784159428,74.32023565141733,Medium
82,92,40,64,81,93,65,78,78,93,81.18630201028519,74.74231628209003,58.04416838710294,1.8472655019639732,7.701564921654913,2.1721164703326545,72.8948424538845,Medium
73,83,57,80,66,77,50,76,73,85,79.31758391371767,75.87292459097925,96.51534564934441,4.5187255351619005,7.943088746535525,4.2402004455020545,79.29523118822603,Low
48,95,43,69,67,75,49,67,87,87,75.06256361214523,75.39342456838408,77.71808431711366,0.9891438461550746,8.973798186534982,3.9653854232921746,68.53472054381292,Medium
64,95,52,78,62,75,60,89,76,97,72.49360003739221,70.01844831237258,74.54658654082327,2.42827069751874,8.015960348549502,4.870398055622401,68.41840224802476,Medium
54,81,69,84,77,90,53,59,87,95,83.15490704161533,89.16830329891837,71.73472571541839,5.512608278304009,7.285060784437672,4.981883263315925,83.80392750399797,Low
90,96,42,63,82,98,71,91,70,100,78.42242281527996,80.24366182347403,78.33006734750956,3.5616722748535223,8.477317788794867,1.5833504613712057,72.65697809625777,Medium
73,99,57,88,54,78,35,54,74,91,70.77487327487326,70.69960106730456,51.12234835808911,1.9602311011119464,8.528723178194738,4.55202493778153,62.90692222771125,Medium
51,91,65,78,40,73,40,59,62,90,66.171461796723,71.24109759743375,99.50431872895413,5.763809630641704,8.865832288298076,0.9253197560753111,70.26853291221956,Medium
83,97,49,61,65,95,87,99,68,85,80.43894393442083,75.11571590304031,77.8762188097133,1.8437374058277534,7.882326322382431,3.6941009403382497,73.85729113729464,Medium
49,82,54,69,88,100,65,70,65,82,79.62848053325254,83.09476662838254,51.75975010700889,5.478047916972035,4.974636652990655,1.4904472445399792,73.16633477758118,Medium
57,80,56,84,57,81,68,73,46,93,70.18001751198835,69.2349829654883,79.49888023497999,4.491733204880056,7.549030444519951,1.8514002061515322,65.35887348616488,Medium
52,80,71,79,71,97,73,87,54,81,75.72880133077138,73.90751075490199,71.85393791448394,4.572865703273323,4.375642208219093,4.758445299490438,74.03882896809249,Medium
66,98,58,78,49,81,37,52,69,90,70.00405062309825,72.44833563976559,51.20188483332044,4.707166251208888,5.589814639576968,1.6841805653039537,72.77057599514248,Medium
77,90,82,82,62,92,32,89,39,82,67.2925783385826,65.64254401510112,96.22143760787365,3.2861312163146508,4.579037551577917,3.5293004112228363,64.97022591625255,Medium
78,84,63,83,64,86,62,80,71,97,78.77504765095935,79.50266179770968,50.528343603690665,4.980182993014679,8.7497130344377,1.301578285384653,78.21039632946054,Low
54,91,32,70,67,84,67,90,69,80,69.10225885225886,68.70261542437457,78.89358384389107,5.099062037638697,5.69377056112181,0.9202548990671943,66.37528700369681,Medium
67,82,43,93,54,78,65,86,72,80,72.55120815851241,73.77701525222913,98.0895373813112,2.4826769692186437,7.566078232216249,2.02692661404739,70.04737963744255,Medium
52,80,71,87,52,76,38,51,59,91,70.87504335812224,68.84672163997091,61.880224849151304,2.701894850190064,6.8565921789306365,3.3088824535526657,67.02988579944808,Medium
53,80,57,64,67,79,30,51,85,94,77.87433758178737,81.58138702146003,62.708953712179834,5.388161951964642,4.537557065285684,1.6157531468933652,77.6256027529502,Low
70,87,41,64,67,85,71,88,75,84,78.66266639884793,70.48595078646653,50.021156428007615,3.3860109323623835,6.806722239404387,1.850759594022533,70.3541603542727,Medium
55,89,80,80,65,81,80,98,41,85,74.38252271362144,76.94609293423913,53.31755859939904,5.2681892276802795,7.305117717124364,3.689284183729048,74.16644020925895,Medium
72,90,67,71,87,94,75,91,72,95,85.02528895485064,77.46032998494375,52.2444205788544,3.9472320396679406,8.407586286568147,0.9625821034161606,80.4822854608653,Low
76,91,48,63,52,76,80,93,70,91,78.21451892759194,75.20072615963576,91.13281418442128,3.764622662119733,4.350428212095716,2.5110729131157834,76.09232615614289,Low
64,92,64,79,64,87,68,83,84,91,79.67529943220457,81.76473565336838,91.83687849724595,0.6703952430282403,5.4781699254842025,4.7378053844700085,70.95097778814346,Medium
82,91,83,97,68,84,63,91,64,82,80.7817662180247,72.72708793388352,86.33500420922613,2.028419188124124,7.461704719563063,2.2863724808640127,73.96091049193483,Medium
55,93,82,84,48,75,51,69,74,81,77.20598014698061,77.87190312584349,67.6372506258546,3.2613170579627497,4.171658179359059,2.4539046258984767,75.13034107237277,Low
73,81,60,73,73,95,62,82,56,86,77.97667560850552,72.49129221303414,91.06272249444211,3.730244446740855,5.017767280887354,3.8219193662328004,75.8739685924948,Low
50,98,54,70,60,81,40,53,45,81,66.65291860979193,62.77663921898029,76.9887260121441,3.9673899095040377,5.093351982023341,4.00555184914781,70.43009644744532,Medium
97,97,75,91,80,80,81,94,67,100,87.11755903670797,83.05726374467598,65.21551382399616,4.439225537563894,7.346632063867869,3.9632287540123605,82.70617581457417,Low
57,82,57,70,67,89,76,93,80,86,80.1930702696815,74.81973786056683,71.86383845571952,4.109283877614975,5.4298033973772375,4.990401612111075,71.90251947016158,Medium
58,96,66,77,63,72,59,60,77,90,83.50396825396824,76.58552664366762,53.28838849172878,5.167171890676902,6.997978311300787,0.8215298936917579,78.20604030744809,Low
62,87,48,86,60,71,91,91,90,90,82.31707271159704,90.60182255346162,97.24543433749568,2.1250868858813234,8.826742233381538,4.920139780848497,72.32331385488739,Medium
55,89,60,77,45,75,72,96,53,93,66.34181560857893,65.6119296865649,80.955820867592,4.028634921162409,7.966214910006169,4.775853276488294,68.47001573652585,Medium
64,81,66,82,52,93,15,54,71,82,65.95545453662422,61.00576474970806,86.56170724652864,0.7813773280794921,5.66451402322253,4.334625051168011,61.768234244090124,Medium
89,98,51,70,70,91,66,74,78,93,82.73134064839134,80.48284490262054,83.82916852099383,3.1410454252711535,6.361999844196822,2.543565091334188,79.89008654121328,Low
55,88,67,80,84,94,67,98,64,90,75.01803203550924,75.16467614907498,83.38749922604903,1.9741813127354089,5.003369510505014,4.41906067235266,73.155863648024,Medium
70,86,62,64,77,99,56,86,69,83,80.85938716104728,79.34460795117187,50.86304927486201,2.5948793156208283,4.078600051517249,1.4937458553774283,78.01648889538873,Low
46,83,62,82,56,74,58,83,73,96,70.52566065183608,65.45829355476812,76.26856398924232,2.4506451347072753,5.448576990624291,4.062451259245236,59.39036246573647,High
87,100,83,100,62,87,40,58,76,95,78.04597701149426,74.44905028917198,91.0855114312767,0.8323687243395075,5.847043056024691,1.3335723640447437,65.34596547011239,Medium
77,97,79,84,50,85,45,55,68,82,79.39952056896547,84.14238620732206,52.225942570579996,3.0665519041325653,6.8218358645923765,4.1691290156203085,74.32763489079596,Medium
80,92,76,100,48,77,37,67,77,89,73.40698372127841,67.79613189448749,97.80828419441353,5.970461083953544,8.72033324631865,3.265381099688256,72.99689047563108,Medium
66,90,44,69,52,94,39,63,76,100,66.06507202325889,58.07718848097636,71.20798415029947,2.14414831260066,8.739260365359169,0.9411407578108648,62.1452142941022,Medium
57,83,66,81,61,99,53,68,90,94,77.09163984289518,75.53982058949224,64.49477460256855,4.548802844175379,4.350491494296444,4.528937999107514,75.67498091774145,Low
84,100,37,78,65,95,51,63,62,87,70.41473976718984,62.68787424663184,76.59106808209714,3.512835842062396,7.073228397655852,3.1008073795485998,68.23716894947168,Medium
49,83,28,60,75,89,73,89,94,97,73.78043251425719,70.14133889688198,90.06070939215181,2.2887391529231054,4.211763254439281,3.453117251617016,65.10822867635392,Medium
48,89,52,66,63,91,43,66,50,82,65.61567143918474,60.607922645532334,73.73775308843187,0.9928388321583164,7.2404053740785175,1.7757951604322453,58.072480774608415,High
62,84,29,63,78,100,53,84,54,86,64.74544112218531,59.772686556322746,82.2552838293196,1.6872184542086681,4.588515311375733,4.42235976765263,60.36756656956819,Medium
61,88,35,60,61,80,53,78,56,89,66.95431628296798,67.23243542045519,74.995719393343,4.8001944671963415,8.732014125110503,2.9534033081910356,66.45781719254889,Medium
66,82,52,74,63,79,70,91,85,99,78.65731467460397,79.68554255317945,81.56361283205796,2.0346109758025497,8.321693412694847,2.3950412793117657,73.02082434227457,Medium
84,96,65,99,58,93,61,66,57,88,74.54382535027696,71.32021878204147,56.901545759831826,1.2936636532651924,4.1116441527669165,2.9042678535274287,69.33626586501845,Medium
66,82,51,71,82,94,46,92,86,93,76.40519032526063,76.02766172803862,51.933169308905,2.322140872533702,7.910658622289281,3.6649088666049945,69.17862581679574,Medium
82,95,71,81,47,81,41,57,63,93,74.33331237292752,70.91042983391277,56.845070284869635,3.712236237252296,7.179485585853055,3.6277154406467154,70.30882733940163,Medium
65,83,63,81,62,90,29,50,71,90,72.37376171352075,73.97711626353313,64.29190723319644,4.369047403594995,6.476845953171896,2.109096954310157,71.91045236087236,Medium
78,97,49,76,72,97,51,94,66,80,71.17363572343889,65.26298096342438,62.667803122405346,2.63050660333269,7.013172433762442,2.233662260478172,67.58191162671814,Medium
70,96,80,88,63,75,73,85,52,83,79.27174258531451,79.93270517378939,80.75876748303234,3.2398093639309193,7.3912503023156875,3.030071867772922,75.23881737568806,Low
69,86,42,73,87,96,45,56,49,85,73.27920127910993,74.24352366381133,72.79447120671205,3.0020418061840384,8.422287377802565,4.659832043226446,70.56799131824448,Medium
64,84,61,79,74,89,76,95,65,84,78.78653717211532,88.1304538515268,51.94059905134235,0.5495184245788478,7.836788305213727,3.8544362013468896,72.59693977884804,Medium
71,91,51,92,68,74,46,54,58,82,76.25310900496478,69.23533663193531,51.74329531585128,2.6758026117071654,6.876889096649952,2.256867434145005,70.23538149344633,Medium
70,96,57,74,59,92,50,73,65,81,72.56283854829617,83.18588034394683,54.529400106033286,3.730258955946451,8.123078303725041,2.0166468194829252,69.41123696817102,Medium
77,92,50,71,69,78,53,77,48,82,73.98949600874832,77.01623445110295,67.6540578700433,3.6346959402866856,8.934614782518,2.8563650336179154,71.10288572393127,Medium
54,82,87,99,82,95,92,92,62,88,82.1005562687206,89.40981509328327,50.30914754818647,4.623721570838358,5.500910104466474,4.414961160115676,81.5460961239438,Low
65,88,66,79,44,96,47,66,71,98,69.3804748596792,73.00153541668821,74.69936327150702,4.187067507394363,4.592103470091341,0.5390565871814383,67.59808490534049,Medium
87,96,60,89,70,98,72,86,44,98,71.61763823637635,67.84347740026304,68.03348321546514,2.0224373841388457,7.657241303543499,3.697187307303038,64.00281955843255,Medium
61,96,63,97,69,85,51,69,83,96,74.00759353494873,76.63895356090477,77.77206512204131,1.9060401935742943,8.892981669564916,1.8253051494699513,75.49799063875052,Low
48,99,44,62,62,91,27,52,63,97,60.89119781670497,58.228586858885016,86.04126140414004,3.052779889348888,4.583529606012338,1.4377886609727644,56.41554796681136,High
75,95,84,87,51,83,43,86,83,90,75.83341958274721,75.48084087997944,62.548640773992716,4.531333172469101,6.15853629004121,0.554620985675415,74.01278260309127,Medium
66,92,80,85,91,91,51,75,60,91,79.95816868553442,75.25942830971616,57.85418238144548,1.0160501861678042,4.311338210928611,4.534657792814647,70.68023495088158,Medium
85,98,56,89,58,77,56,64,56,82,76.15468008873248,73.43988944418197,63.90267779816938,5.715796206698893,7.882659713853949,4.605118115028983,80.62870103488989,Low
70,96,60,72,73,96,84,100,58,97,75.21709621993126,78.80500237315367,50.08815909759527,3.487342180385374,8.74354357858556,0.7763784873971906,73.39475682390713,Medium
56,83,39,72,52,89,83,97,75,85,70.77316338075984,72.52498940815566,56.000647776289036,2.1852461721342538,6.494970772259999,2.8481689537311228,68.14678474277835,Medium
67,91,42,61,59,88,35,57,69,86,70.23207081993726,74.32899175564614,87.54151818431671,4.3136517698478425,6.047605736300946,1.1865850640312443,68.0491855679392,Medium
77,88,61,96,53,83,58,62,73,80,79.93909509003757,74.34784708009903,61.14034212001425,0.7459919893370599,8.538595116252605,3.9140939959172334,68.59944795555123,Medium
80,98,85,97,66,76,61,97,61,85,78.15098562485223,70.6692220671348,99.71498169020194,3.164183036806846,4.666941946585583,3.494261622947661,79.51517777979531,Low
41,91,36,61,59,74,40,52,72,97,66.99018985481719,71.39705270349364,58.391576068240454,3.1728330610509494,8.457921557375126,1.8370886582981494,67.34372217217864,Medium
67,88,76,95,59,87,37,50,50,92,70.46005633546864,74.57074781422043,89.43858577827467,1.3908640670014267,5.960630014006837,1.0263212646816442,64.84560491778005,Medium
66,86,63,85,58,71,42,58,66,98,74.46254116587282,75.30869094703966,85.25222359127673,5.105632987680357,6.797032061789487,4.240492982633249,75.92699437098865,Low
69,93,51,70,57,80,72,80,66,86,77.00897545815025,78.68587805315434,66.10660714081538,4.882466652741398,6.641460525641545,3.5341361567818295,71.94388309606869,Medium
66,99,63,67,70,91,59,90,78,98,76.55339732525232,80.01354990577578,66.53695717829827,1.3400281694953995,7.079895872052225,0.5306897525114875,64.97652212809294,Medium
87,98,95,99,59,77,44,75,85,88,83.32321170892601,84.0493080792786,78.17757904835523,2.501050114598576,8.71061656878752,3.3254230142124737,79.68227748204299,Low
84,94,59,81,56,70,49,66,43,82,73.77653138663345,75.92320037904307,92.61870487412793,1.0523625614698835,8.755635161336889,4.146332124633556,68.05001781374004,Medium
46,95,55,79,78,100,58,83,70,91,68.56878015830038,71.82807103929281,69.30934720597322,5.167348162615582,8.155741335818426,3.158456268094173,67.45392154787983,Medium
65,100,38,67,76,96,58,58,69,99,74.11601085481682,73.741952869411,53.05899404592033,2.2782605706175247,4.957720385188997,2.4112115450452385,69.14550465287043,Medium
61,84,65,88,81,91,83,100,73,97,78.75028099048717,77.36790143020536,68.72095884511484,2.91623969321709,5.667581621942297,3.127632703440417,71.26317396380969,Medium
70,82,97,99,66,81,43,62,66,87,82.00880815900214,83.5370203020403,60.36563366213707,2.2812957251131154,6.439124251272723,3.2887042553630628,77.24096312264757,Low
68,91,62,85,50,71,33,54,63,88,70.15820132183015,79.21665744486148,96.96035085325087,2.2051430905572307,8.527304696842586,3.380155807739589,65.37566898006499,Medium
66,99,74,89,64,87,47,90,56,92,67.29354798256303,63.90281341355728,84.86371731879737,4.61016239561724,6.60432411923106,4.851702742569636,70.41668968896204,Medium
83,100,44,76,68,76,38,62,51,87,70.05588665768984,68.33292602267443,52.541633210667435,4.611614287989028,8.887178323343988,1.3039150440126124,67.7688292559443,Medium
60,83,55,79,72,95,38,50,63,89,72.89708006584121,65.871437240303,64.64942686313032,3.3478349376431322,8.919205858346078,3.303919072912576,71.66410755137507,Medium
73,100,60,75,60,86,68,74,55,96,74.39020008380474,76.12941367149666,52.510798246040345,4.116893221294729,6.992921297314913,1.3459699383335801,66.14606033714185,Medium
70,95,50,66,61,91,84,96,63,86,75.44611345406939,73.32637828709272,91.5008335187393,3.3141475854687616,8.387476697739057,1.444805241120553,74.10286370551877,Medium
70,86,63,75,77,99,41,53,69,96,78.48132343620496,72.87999405706672,95.31482009535804,0.6572406546684326,8.996113560119493,3.5116604766831507,77.78331923512584,Low
65,92,58,86,59,92,60,85,44,97,63.634705839430836,63.38034389849662,55.613980291953716,0.8630353822146286,8.2485825901061,4.621793382373923,60.634559622771036,Medium
83,100,44,82,75,83,46,59,79,81,80.50338965218891,86.48191591239001,72.0145023004348,2.6105731323205723,7.284555065931273,1.2156991119465872,77.83295038680666,Low
65,89,73,83,58,93,52,77,62,82,73.29866602439242,71.8905620993353,96.59416409182128,4.623604972456168,8.225667627602474,4.831094901903917,72.82990456797944,Medium
53,86,43,68,70,76,52,55,44,98,71.2823755962828,70.2403194605133,57.260584335733526,5.522744254738897,4.413275308949105,1.9371754670730306,70.79499402773216,Medium
69,93,76,94,65,91,55,76,62,80,75.26832093961741,81.09114865256258,64.59517953281575,0.6633956794071394,7.174106587649197,2.2609131955556006,74.74789634019241,Medium
52,84,63,79,58,94,45,61,72,100,69.82484336213061,69.80481054388231,65.21373250863279,2.5241652897774385,5.082610161175026,1.191563707724769,72.11987311085495,Medium
61,82,52,96,75,98,46,97,59,100,62.30204064527496,57.471479431655986,51.502915610099926,1.73080339864026,4.58031825325337,3.271262476332427,58.95287874519427,High
76,90,66,76,45,72,37,52,70,89,76.71841625094139,79.47441300839166,51.81366173449953,4.98362904641004,8.464356261640509,3.1838922258078526,72.66785041344099,Medium
55,90,61,90,72,96,80,95,63,100,70.21988304093567,74.7182562198283,97.63964135414565,5.152824795600526,7.198224718790269,2.4902138439619215,72.40802240763017,Medium
76,97,50,67,51,75,50,82,71,93,71.65941538263245,70.85791464757519,78.5546304493127,1.6352487723054239,5.217732729609619,2.6424112544795113,63.371488987654836,Medium
61,94,52,74,76,89,38,59,61,92,70.2536546411234,70.77562671998488,65.3324160714309,4.409549893891797,5.933911488700743,3.303391441041008,67.06190719043134,Medium
70,91,85,90,54,71,67,80,56,88,78.9620446064108,73.71729327234338,68.93373303532923,4.524658205157857,8.86638272676696,3.1257344073396127,75.3502821335026,Low
75,88,81,89,52,86,36,64,63,85,73.41425440404444,69.93190509669677,85.74214644225121,1.4738173323041368,8.310910264398142,2.184185217417852,74.89105355375676,Medium
44,89,42,79,54,81,49,56,47,85,62.41270870458836,61.08055027959985,68.32586017773102,2.8853275435452965,4.07790897750258,4.4785147338494,64.7310333733038,Medium
56,91,98,98,67,81,58,85,72,98,77.19183855878534,77.49956097960687,61.38802015466442,3.9118579299408975,8.899004975661722,3.504472354073102,78.93996208983853,Low
67,96,47,71,89,99,44,63,82,100,75.54582190110358,73.06683098405988,55.09186707998997,0.6433663381292938,5.842647366732287,1.4243284876991393,70.93155406682457,Medium
66,85,76,76,64,86,59,97,80,89,80.55560923843433,79.07249217960064,86.44665058590186,2.7252550817523553,7.477090829929624,1.9395634707757732,73.64589606312687,Medium
62,86,64,89,59,96,50,63,72,82,74.52628527251154,74.03101689977792,59.028250833761234,1.3522702812119136,7.563382823045968,4.045451457664641,70.90101881418438,Medium
69,93,62,88,69,79,52,52,88,97,84.54230309561541,80.55020067031558,53.48241349631488,3.48043075616488,8.558422178535137,0.9703642145904475,85.04956095653148,Low
91,92,56,78,60,72,82,98,69,100,81.34294359884422,80.26774000901456,71.34772227482385,5.13604670903525,8.425304381018073,3.8760439942593363,81.72982322003116,Low
52,87,49,70,80,89,61,95,61,98,69.22263593338802,73.84639579823069,51.97854809056769,3.386146662443205,5.408647957248305,2.114790985156079,69.51803342020987,Medium
78,89,93,93,68,87,87,99,71,84,87.64079327620591,85.25670369020916,98.24990291714434,0.6979097791477618,7.217677391428655,2.98260970748796,76.50656961922743,Low
62,88,48,66,56,82,37,52,61,90,70.08122500805428,66.4775012286568,81.36464837874199,0.6631148507823514,5.968527114645022,1.7625115272777783,66.34372660895113,Medium
79,97,66,93,65,81,64,71,66,89,79.3912205852024,87.73171843031054,57.63484052232804,3.830267302472821,6.627718682298599,4.939054573191925,75.00118419507696,Low
81,81,59,79,75,96,57,68,80,96,83.99308140977911,84.8954913766561,58.62270432242304,2.3038985718908687,6.773392627174696,4.576281314640369,79.24048008001445,Low
69,84,61,97,65,96,33,84,82,83,70.16373668458813,67.07238339615141,78.49142401364227,3.6496657690954093,5.9817172291551834,4.678024266249133,72.95917238169486,Medium
66,84,78,83,76,99,38,61,81,100,78.52201818415526,81.09602033054401,67.82828786688968,1.4000040990379317,6.319470102202134,1.331489830898825,73.75491446544056,Medium
80,85,39,69,69,96,46,54,75,97,77.0038318006619,78.02826078094476,88.71333720938568,4.772742940598615,5.041711339605056,4.287605431827943,78.65009393670728,Low
86,98,61,91,72,86,45,59,59,97,75.12098560301214,72.84024026241977,77.29032428094584,5.233958381534623,7.038231916307359,2.909286954608406,73.5679250187939,Medium
56,87,63,74,59,73,56,90,71,80,76.25941825150612,76.06361098627355,71.66669377624706,5.390740811466915,7.794799077213804,3.685366401231374,70.16157420236073,Medium
74,95,72,96,62,100,55,82,74,93,72.30756000938618,71.141802645598,98.14901240326358,2.172410238572432,6.148706020616373,1.478768300332009,65.35889515071013,Medium
50,92,64,79,56,92,32,62,61,87,63.5915790573476,67.55191171332235,69.53645281048445,4.1340445219360245,8.888400441020345,3.703930906906472,65.9236023334997,Medium
54,80,57,62,58,79,62,84,56,81,75.15970633372294,77.88507603634196,70.03054618986718,2.034733129216431,4.286132037057342,4.614202600575332,72.62008556257669,Medium
77,99,83,96,60,80,100,100,68,98,81.72477324263039,73.15299499585778,83.28862105303945,4.695162514463681,6.945803408736072,1.7036662363195996,83.3843516441225,Low
65,96,75,99,63,75,68,81,70,94,77.17692229624853,84.78855816104439,90.47392920610841,1.1628875122447795,6.91800386721881,1.5501193319727795,72.83122973623509,Medium
67,86,67,67,60,75,60,60,46,81,82.93942004019523,81.78615256123462,81.31074954292725,4.695206461166387,4.1814813920537475,0.9698654681306499,76.5943889242436,Low
68,92,66,99,88,96,83,97,74,83,81.39400272537934,88.28345546958664,84.93051110272143,2.918507507149441,5.12285086198869,1.7006300389024747,77.45807682129974,Low
67,83,60,82,54,78,75,87,69,80,79.11625781121509,81.98046235226735,68.64657842833056,5.205522197395404,8.527712918247827,2.911065178170256,81.32406424567236,Low
58,83,73,99,68,99,72,73,71,98,76.67657541493394,77.66949515524368,73.97484182391298,4.564119729923806,6.722570223046069,4.247223311469022,70.44866580630855,Medium
54,85,51,70,53,84,66,84,70,100,69.61064425770309,69.23399388330235,59.85175432339817,2.570858023830667,6.181929374839402,1.7546011819593776,66.63043818239915,Medium
90,98,41,67,59,71,49,68,66,89,76.46909659882358,87.50420559006776,84.01232453492617,5.469465519482489,6.077482227684194,3.2951497508119107,73.25699983903164,Medium
62,91,49,88,54,73,48,55,61,80,72.26180326522793,71.17520505560063,61.07259702133547,2.0583542660142067,8.440804160100546,2.658158146278679,68.81214899371815,Medium
71,86,71,89,39,74,82,89,70,99,75.57560506084154,72.89028064698294,50.06283976969056,5.818437472897578,5.835155878107929,1.7986056827799723,75.9148721982121,Low
82,89,46,69,66,86,65,94,81,94,78.17296662200454,75.84773051353515,96.68810599033756,4.719618611756264,8.295834311631289,2.7966158653759123,78.58962299109312,Low
75,98,95,98,60,77,61,93,48,83,74.96283776556942,74.9670744374167,65.30076206072769,5.948711681991541,5.545962996547251,1.2558307837814473,77.579978141745,Low
55,86,64,87,56,77,69,91,57,86,70.4694450163576,70.46670002925967,59.831602123300115,0.7964753901916265,6.657519922514217,3.3780990193183316,66.28807893227133,Medium
59,82,68,95,71,91,71,84,72,86,77.95937693179238,81.97547282113813,63.4073365482888,2.0071982523242196,4.719098847679544,1.0204822453273281,73.93520093415418,Medium
