subject1_marks,subject1_outof,subject2_marks,subject2_outof,subject3_marks,subject3_outof,subject4_marks,subject4_outof,subject5_marks,subject5_outof,average_marks_percent,previous_year_percentage,attendance,study_hours,sleep_hours,focus_time,final_score,risk_level
50,80,52,67,56,77,88,97,45,90,70.71217250206325,56.00090044144915,53.560004923724904,0.569409241490314,4.462007162653525,2.1886919408101364,74.76115833722655,Medium
73,84,57,68,43,70,75,92,37,84,71.54524418463038,64.41110689903151,94.36021571289459,0.6580683333466746,6.541544333780141,1.1283659673252258,69.97055744839967,Medium
52,95,49,96,72,93,64,99,73,95,64.93728670405241,66.49074945426871,88.29127734812218,1.4393062733017956,6.191778267601582,1.4476259913286966,63.98013500933023,Medium
69,98,93,98,52,91,62,63,58,97,76.13109848750497,75.25274788367254,59.84705866224457,1.660041058773739,4.870251651932816,3.837548568417497,84.37798330662838,Low
83,83,39,91,40,73,41,89,77,91,65.66689275016195,70.94042853788017,81.0233986607127,4.701755416705757,4.874039468875931,1.1639045257680347,89.27085150087974,Low
62,82,61,76,79,98,31,64,35,84,65.31786511138473,64.12724091965985,89.73397842156078,4.386817902091289,7.130545368596964,1.503260172200845,85.61826191664785,Low
75,96,86,94,82,99,45,66,62,95,77.1775241213931,75.54680330541251,94.47953206834325,3.888484655214055,5.935606694952716,2.4104869379307106,87.78246720644354,Low
83,96,65,96,41,81,67,67,55,91,73.04470221136887,69.53034833556077,73.41534634195732,5.366723930658363,4.280974683666285,0.8245059380935834,87.12600565960408,Low
57,91,52,78,47,93,54,81,37,81,58.43746854499542,56.72324315445036,94.87499387006021,1.8593183101100146,8.600962998835339,1.4571142734655842,73.55621749593946,Medium
50,93,70,88,45,72,58,87,59,85,66.37746535564372,60.31952626465966,75.39250363587809,5.474226971474465,6.024762429049002,1.1739565730355646,85.71886941370923,Low
72,100,64,66,48,82,34,72,47,100,64.34570091155457,63.60837139673064,84.41140210888454,5.502090880958503,6.955237774283441,4.780948023103282,97.34979354910729,Low
62,85,57,87,68,89,79,95,60,83,74.06199271905383,69.20570864960767,98.95146797125696,2.8884286810277517,8.427059749591868,1.3618664849520012,82.98984447740696,Low
37,82,39,68,70,100,60,72,74,92,67.24860166760236,61.1947745613689,61.79758945972634,1.0191241023109288,6.010794986368239,4.377963695766772,75.64765645031711,Low
66,88,55,87,65,75,68,84,65,89,75.77422925776277,72.57694207025574,58.426063804123906,4.4960794950423875,8.103300197056246,1.0165918606997377,94.2812657820845,Low
72,84,30,65,59,80,53,88,72,96,68.16908091908091,70.42484501777403,67.1009412488935,2.3531076995589353,8.57376112301475,4.413529095361283,92.96243855691651,Low
54,96,73,88,55,92,38,64,79,93,68.66167814186748,69.37295567965705,58.21995113601547,4.872112345902019,4.870336918316851,3.1974520382306135,90.59135965732932,Low
71,93,47,76,30,73,36,73,65,94,59.549217271797126,62.887249904568385,64.2081402852437,1.4002965614709173,8.462462300016544,4.3236766545107805,77.10313157323932,Low
83,100,50,75,64,89,54,77,50,87,69.83558270478069,65.21940202643184,87.1492661685302,3.4673331246590093,4.5991622335318905,4.403069098418109,92.70432192744562,Low
64,82,68,82,37,85,34,65,59,97,63.5274912193074,63.46151055739864,73.87620179606436,3.29440551675016,5.375637046896665,3.183680888003341,79.48247762979507,Low
64,80,57,90,45,76,34,65,50,82,63.16543234258254,71.67439285027535,68.7520647247451,1.0517296981328743,8.041057238251183,4.629623690277608,83.83808306712334,Low
65,99,50,62,53,91,56,89,52,96,64.32630003398397,71.31387369352126,68.43620026378966,2.4983305411996213,8.503422741438058,3.134517311680803,87.67565444438279,Low
53,100,43,80,61,98,55,88,70,86,62.578049359278594,56.204864930001186,59.72649874500266,0.9661542239570042,7.420693941865285,3.706542850452689,68.58262700540458,Medium
50,80,71,85,40,80,34,55,71,92,67.00430132527319,61.96228169441568,72.37057271434976,3.056071702317361,4.524129247612464,2.372362147259747,79.42127930300651,Low
50,82,71,95,54,93,39,51,42,95,62.891616508295314,71.3789684547009,81.23177793440881,5.135975072375861,6.614961384523763,4.613304625119443,82.82962532214985,Low
66,97,65,96,61,70,44,62,48,84,70.2006053335867,72.45835746484956,56.95774172591119,1.9861261981727243,6.863170545248857,4.208731425104119,86.96564923094662,Low
76,89,58,81,82,95,61,93,44,83,72.38348644289778,71.42983601087768,98.64064307351073,4.706740929530906,5.409298650003288,1.2502090022761736,91.30509641064731,Low
41,82,35,71,91,98,69,96,66,89,67.63704417516334,66.124985827383,72.16405882133668,1.5088507858685098,8.956479034501989,3.0937453259211445,84.2431832039138,Low
62,87,51,72,67,96,31,58,79,92,70.24144177911043,71.37874067213917,97.39804583756973,4.205542101198583,5.678139784296986,4.535722980891259,99.36718091431351,Low
50,93,47,70,56,76,59,83,68,89,68.41586805216161,69.61583557779502,56.73294633120926,5.535455699617473,5.051273846471297,4.06879022146528,98.65006582197533,Low
57,97,38,75,70,81,47,66,55,93,65.24024250187647,62.57443685655051,88.36079765863401,2.281604448611734,4.550680143260244,4.831487512975962,79.39424766130905,Low
73,94,40,67,36,76,36,76,59,91,59.38661478916531,58.57061225042502,80.88190252717725,5.452264009487401,5.89250630436569,1.5408575912641767,74.92040947884985,Medium
42,81,67,99,78,96,66,78,39,80,66.82880082880082,63.98769664523541,91.00320597716853,3.2798150958951697,7.463093458230267,2.153568349087151,84.23519079356629,Low
72,89,60,99,82,92,48,86,50,100,67.28986505630716,68.13356760468358,80.03389614776026,2.2424282324111164,5.157085466462417,2.782363496081591,81.44708688490978,Low
40,81,20,61,43,76,65,92,81,99,58.24378087898614,54.555943024174404,98.1418316621403,5.430795293113423,7.8477210873179715,1.5470112651226922,75.20549178628626,Low
76,96,76,89,71,79,62,71,90,99,86.53327547724294,80.19454260916706,81.34659154649287,0.676204967233505,4.677006338608636,2.2732036483496856,86.51830674943773,Low
40,87,60,89,99,99,83,100,50,86,70.90645534301049,78.2833341615619,89.23020626722341,0.6541036820004575,6.202339654892853,2.918926419909496,79.31594017562495,Low
48,80,25,71,69,85,51,73,62,88,63.34105946940893,62.99318147557712,93.87908862666836,3.799062823134831,7.511868700530204,1.361026413506033,79.32698574598241,Low
86,88,69,69,74,95,36,56,70,87,84.07349879400697,92.5587720926269,85.72917356052301,4.882128945316288,4.676547013438189,1.6550951841616128,100.0,Low
86,90,62,70,40,77,69,83,41,92,72.75455671736447,63.09314311144758,76.21183282815801,4.633504690909584,6.989211049974887,1.0617912491395751,87.09769080902328,Low
60,95,47,74,67,78,77,97,50,93,69.14274566139513,61.8953804823777,63.64085393817102,0.9370822684338304,7.994762562084528,3.7102163444858682,79.0385081930016,Low
65,86,43,75,42,78,37,61,90,91,69.26354382686826,71.59751769814893,92.72463066978347,5.726381564434568,6.977744481446033,2.1269836694125983,89.27427447588296,Low
78,89,57,76,53,71,41,72,48,87,69.88103899993877,69.53737603200447,74.02891263443392,4.366849457006336,6.557319621637587,1.4911976893270478,89.63669297749334,Low
65,82,62,85,63,82,24,64,64,100,66.1077474892396,60.31929717396856,81.03541131675296,5.720116295502565,8.191497766014203,2.782958671314286,88.71469968457312,Low
63,97,47,61,16,82,59,82,59,97,58.85715816766077,64.53963495411234,53.96132689404599,2.3100376743575612,8.927101750006084,0.8071218755836145,69.85389357291032,Medium
54,92,40,71,70,92,42,62,38,95,59.77251446970745,55.42304782355309,74.86756615634249,4.316665203905496,4.906564761775874,4.655329728432776,87.8195687669817,Low
71,86,73,85,92,92,62,72,64,90,85.13254293965649,91.1252964552169,84.90788220099225,5.229663107034169,7.456731706637686,1.825103845207689,100.0,Low
72,83,51,82,28,73,65,87,66,95,66.29692043505513,65.94474628716799,79.20359549668851,2.592553227348613,4.403287771697683,4.48908956682738,91.95490734356625,Low
88,92,61,77,65,94,72,81,67,93,80.99075778912251,75.64110496114307,72.42774280228525,5.806729553227136,4.214205119869736,2.739290293960911,100.0,Low
44,99,52,91,37,93,55,94,56,82,53.63511380971248,50.291421216366786,61.171365837483464,1.9574603517129754,5.404094851155051,4.325677239697883,74.90905119640203,Medium
40,80,97,97,45,81,86,99,63,100,71.08484848484848,77.94561362440224,65.48351000450798,2.2358749431167135,8.8545989426344,1.6117899835534004,89.57049394365805,Low
76,87,49,62,35,86,52,84,50,81,66.14388225773831,64.65514708251303,85.03121790811505,5.561807171448713,6.760978256844688,1.2887177100923886,87.66566700026064,Low
43,93,97,97,51,71,40,50,51,82,72.05253340129948,76.91423775799775,61.20953494196995,5.833128605764868,5.341356719777056,4.322353114556727,100.0,Low
84,95,51,62,67,82,46,96,45,83,70.90399367148498,77.90619409547661,81.08633076544409,2.0685766156783236,4.662930482024794,1.458157470672699,71.69758864889221,Medium
62,93,54,89,76,100,69,94,48,84,66.77758728640872,66.37547103712879,79.48688062781017,1.2501452180357215,8.600917015066681,3.85787907184811,75.54930857320707,Low
56,91,49,60,54,98,21,54,49,89,58.450447537124916,57.3344827724939,98.52087396934319,4.674804753408287,5.811832909357204,2.050627075968346,85.84291752691756,Low
71,98,74,89,52,87,40,62,77,99,71.53181375202632,69.50697306412592,53.03909212423349,5.613158964652465,5.533486351934991,3.866871768958226,96.06291970830199,Low
46,94,68,91,71,97,41,54,60,81,69.37146424534009,71.13195236694938,55.406130364803076,3.8039250403603106,8.289817159995025,4.584408196947486,100.0,Low
66,81,69,87,54,97,50,81,64,91,69.70399895864998,77.2336490786503,75.30417328228785,3.989854249234357,7.022014158554353,4.917372940792819,91.15431134592572,Low
77,81,65,80,48,96,54,100,83,84,75.82425044091711,69.68906844438548,76.35549126768173,4.6961883379476514,4.843180558208136,2.11914264770885,90.9260603394795,Low
81,98,39,72,55,84,57,70,47,84,67.93537414965985,69.03113594793025,51.99638294025856,1.3419665036277453,6.107552657595859,2.153866255882458,81.89676085144728,Low
63,96,46,86,55,100,49,73,69,80,65.49733195285124,66.37672908714259,91.2927710429726,5.854078930721066,8.641155340528538,4.9162448155318454,100.0,Low
46,99,55,95,58,77,41,67,54,83,61.18766588920575,52.16673034072096,74.7361749051448,2.503811616007271,8.506017872821772,4.376876586341172,84.51337219157689,Low
42,89,47,66,75,84,49,70,72,100,69.9377693467581,65.50044068685705,67.33218733202644,3.9553223426824444,4.350548963621554,0.7029138736012012,76.58711537234855,Low
42,85,53,81,70,70,59,59,72,91,78.79294851843872,75.38024298500056,65.9426885307438,3.0773881127499605,5.343065963763111,3.080524938019342,87.40405190702806,Low
65,94,38,69,66,89,63,73,57,91,69.46348716189831,73.28363482589951,93.07035907770907,3.0749953887066472,4.7726969901457466,1.3156014719679725,79.51583495914369,Low
64,90,79,98,62,79,77,89,51,95,74.08108662523965,78.77584118124375,59.836643321409014,4.365094046658468,6.669058571291725,4.973056412419483,96.95858922372189,Low
69,84,54,74,49,81,73,96,54,96,69.58026478859811,60.20337278900699,58.02088527163046,5.970642643797399,7.749916585151592,1.1251535556693817,92.13445018953449,Low
34,80,53,74,45,74,50,70,38,100,56.87220077220078,60.06821118697661,60.65892646116416,4.124829177727733,5.4777160557798386,3.0170642564428998,84.81022885869542,Low
78,87,41,63,69,78,25,74,70,89,71.12630902634777,73.67594895044964,81.25112738259818,4.8673252236500435,7.789980386926608,3.4933926651313243,92.71016853121195,Low
80,100,58,91,60,92,43,72,75,96,69.36017545256676,72.25210883491964,90.54654278142046,0.6518883149424857,7.34357786534584,4.716790945943253,87.05071351570189,Low
59,91,47,82,54,77,44,71,90,96,69.60078782433644,70.3645176458247,66.54893468940898,4.957350529856501,7.641111047037584,4.312662402398841,100.0,Low
47,91,54,65,75,85,22,53,73,97,67.94554695278975,72.69774617843674,58.67309990574064,2.149867349725634,8.741218566513265,1.6058964709750234,80.53469472082095,Low
74,84,49,83,54,83,43,83,64,81,68.60223964641635,74.45984312367993,60.45970838143103,1.1968601476906566,6.123059303933514,3.0768077808162704,79.42258202126581,Low
56,86,57,79,88,96,22,55,57,83,67.52190865315842,59.3525803336897,80.95918892589255,1.1233374699623822,5.712840123057395,4.791082810576475,77.42210007469471,Low
57,83,91,96,73,94,53,77,75,98,77.29754420119986,77.0539226848386,62.3017613107115,4.239311477932947,7.419236040658438,3.8107258119722194,99.75737834503396,Low
64,85,51,79,63,82,65,80,77,90,76.69718070412276,75.42473697445666,93.86401156756834,5.986892598223025,8.037785707388952,3.597513567709522,100.0,Low
51,92,59,71,55,92,72,84,69,96,71.18105371358587,68.31731819820901,55.194567720715696,4.1640730410509486,4.957226458546359,3.8970548567652044,95.78037787479536,Low
65,99,72,92,69,90,67,88,56,91,71.65178541265497,69.3792451758836,51.61842670027601,1.9429148253672663,8.233998004073808,1.951277850445189,84.81058372296779,Low
78,94,64,87,52,82,50,91,54,81,68.3136595106246,69.2475776423116,54.4189122980452,1.6181828405161682,4.289262454995457,3.781635212314563,82.12884158207184,Low
66,82,51,67,77,100,29,72,69,85,71.0122912458273,64.52924745478543,92.28215601931602,3.3927640459742237,4.0319687603800975,1.5478463815111216,80.77591328829376,Low
70,87,41,60,50,74,24,55,55,88,64.49940693044141,67.85251723086542,82.56147598328306,0.8577161464288681,4.792135747030897,2.4264624690848904,64.0342526289643,Medium
52,99,67,96,71,85,33,65,70,84,67.98977901183785,66.14416865764365,97.88723165586251,2.6963195810995293,8.893335934866162,4.504679677348279,96.98200963026288,Low
63,95,50,81,66,95,28,51,97,99,70.07992550201013,74.45315889995588,66.81482706348788,4.164291972031831,6.617826888088882,0.5853701592083826,80.81114452454264,Low
58,92,45,65,80,80,49,73,83,100,76.47950703257433,73.37985118239857,60.633906400484975,5.822142516946663,4.2328370575705465,2.3644339261355602,96.79410033596346,Low
74,97,48,80,59,91,36,66,71,88,67.27021947125039,63.899651416344526,78.09876196568746,2.8410939629858287,8.985878420248564,1.700697950325768,87.35360272221442,Low
66,89,77,91,45,74,70,94,65,87,73.75284551630517,69.02552878544344,76.89141395633743,1.6012316722401865,7.724556274135113,1.3936532742212422,73.22336585823386,Medium
70,98,41,94,61,82,33,50,57,99,62.60231883667275,59.53054579024521,79.55119940976608,4.995493218550314,8.190025379756081,4.273589396626305,97.67796129162058,Low
96,96,57,74,83,97,38,55,49,87,77.60135710153484,73.59420772429331,67.37669313301744,4.59309738673339,5.064702632400417,3.634243577802401,92.19125780585225,Low
64,98,48,64,68,80,47,54,56,100,73.66863189720331,75.84236784267658,50.29484700183934,5.228371385126091,4.527247171181788,1.0068472418516679,93.06825793041915,Low
53,84,47,65,68,94,49,94,66,85,67.50361486656857,72.73915146499297,51.751582647030844,1.6809530014859067,6.575424713588172,2.7250849692553523,85.82554300015718,Low
52,100,71,84,66,88,75,99,52,82,70.13920388554536,72.07854433396294,83.19132307112565,2.726577077174093,7.860878421411212,2.601075973222,83.31244323291816,Low
41,88,65,99,54,72,54,78,58,84,65.10517260517261,64.71806078033637,76.16290240777407,5.898549407476707,7.188903261592488,1.1413750731323384,85.47040516736273,Low
47,91,64,88,45,84,39,61,67,88,63.603568562584954,66.0380057831401,91.05056298256368,1.3692327587700543,7.155296657590855,4.098932154460437,80.25659783229732,Low
59,100,29,66,64,76,73,88,49,86,65.41624197915507,65.23414386211033,65.02049293933985,4.1929795053549075,7.785480418441599,2.1500328715438988,82.70177693090767,Low
71,80,63,99,38,76,79,96,51,83,69.22476268711209,69.36762941190449,90.77361186155875,1.8045145385099521,5.13510412776756,3.9287199882217747,71.22910256158846,Medium
56,80,59,72,40,75,29,52,64,86,67.09312263963427,65.5599279483054,71.27457067257717,3.2508745345539936,7.307596409054947,1.3642817678699561,81.29906965331816,Low
68,94,48,97,50,72,65,97,55,84,64.75118116267491,68.93413747827265,54.834919277316864,4.902803051876283,5.960553345676787,1.9178305772622455,88.61866355520453,Low
55,81,55,77,64,99,37,50,60,90,68.9285874619208,56.098929625187196,98.89557812953471,3.1872232890570045,4.348767426601696,0.9282692646619964,72.99145258088983,Medium
71,95,36,61,67,82,50,76,51,94,67.10106909084071,56.43682892485159,75.59679645727599,4.930149313215505,5.010713031216927,1.145656713855237,82.78707427573909,Low
79,87,45,67,58,76,76,97,54,81,75.86034968197907,80.99647186075164,81.47392569811731,2.8448419799219025,7.970018696024463,4.474325706587298,100.0,Low
36,92,42,70,53,74,54,73,87,92,67.85797530705213,66.8753396367786,83.53985932447839,5.996441114285181,8.479653490402285,0.9910068988350988,91.97877459707014,Low
88,100,47,92,48,92,90,93,60,95,70.23859157008931,74.82476079607773,68.12061261134403,2.8970552882111558,5.414109057641885,0.9307904327867444,78.47671075955522,Low
25,80,73,97,61,87,31,68,45,86,54.90729823539301,51.866905007632276,87.37641599310686,1.3215871325080453,4.9518046900284105,4.73169789876497,70.12822518569014,Medium
66,95,59,86,62,91,38,57,73,87,71.35698322977267,79.72820389418791,93.51332326755086,2.7102823360708688,4.133622521225874,3.406565568473454,84.45123607416545,Low
86,86,62,79,72,99,52,93,66,85,76.95386454073072,76.27127126393265,69.35934882069294,4.584262515532266,8.73848694293406,0.9541219259948874,94.16515590947577,Low
67,84,58,71,48,77,75,96,62,86,74.80154624009029,77.04850397539076,82.85004433157741,5.1636576676724575,7.419274625176039,4.872725325797231,100.0,Low
61,82,79,90,66,86,23,51,48,97,66.6989566049778,64.46322536556639,87.85619119886047,3.030568145469443,8.785150525215801,1.161950047264837,82.32653270153645,Low
91,91,61,86,57,89,59,79,51,99,72.23477443946264,67.749116003684,59.506294884454064,3.7696226258214183,8.319245914852775,3.9485557637844257,94.80966550991292,Low
56,95,81,91,73,96,47,79,40,86,66.0010645783522,57.296421678000144,66.62980421979837,5.146895373044597,5.702332963452038,0.6568311273781391,89.0930024293703,Low
74,98,38,69,57,70,57,98,62,82,69.15685213640069,73.08537241771748,55.43979231904774,4.974503989990759,4.563415228777534,3.310438088029152,98.21260631959296,Low
66,84,51,62,51,83,42,88,71,84,70.905271694234,72.88235957140522,80.11042321241017,4.11748147948623,6.495283974300689,2.960167424463031,95.33433997188509,Low
57,93,66,86,50,86,59,94,61,80,67.03800019153725,67.50646309125985,90.0468847910428,4.982649073379702,4.134068989088355,1.4360171469138552,81.11533799945877,Low
53,84,69,94,60,79,69,81,93,94,79.31404318018916,73.62096401128252,80.54193282924669,3.6675091710275036,4.749583140717248,3.3941576422418733,100.0,Low
58,94,69,90,40,81,34,50,51,82,63.58932646536868,70.6666564657911,58.9891915488522,0.5255649290890435,5.167163145075418,3.2767384692982486,64.14131776363755,Medium
68,96,41,74,73,85,69,87,56,87,71.1598505198911,71.68921348759734,77.31842455130686,0.7269673142122276,7.328232980722376,4.092582719587895,74.30573200502796,Medium
72,93,39,75,58,83,58,62,63,88,72.88763381973642,76.40207797041553,91.74670742632048,5.888946195810007,6.54938736977048,4.441433263702004,100.0,Low
71,99,68,72,67,99,44,60,62,94,74.62583279604556,74.61089694502137,65.13623980391095,1.2974562310148787,5.512097780563989,2.795472232941047,79.75750238872727,Low
67,84,63,94,75,96,36,59,68,89,72.46592497844287,67.01881724245149,91.63257511263203,2.724840248529045,6.8238419959567,2.706328370678726,73.75202355659495,Medium
36,91,47,70,65,85,74,97,48,81,63.7443607983329,68.70654260425852,89.2311641884994,5.635962012554824,4.626013244441836,3.29718096925114,90.658410402731,Low
63,95,42,80,53,77,46,75,48,99,59.49302802460698,61.746870247216414,51.087040391833746,1.5727171660317718,7.778540634093063,3.781434151534159,77.742557710381,Low
51,95,33,70,76,92,43,69,36,84,57.72234935163997,56.815299482022205,61.9727407042751,5.140852394565754,7.560175693766421,2.1027702759884357,83.3671921453717,Low
74,100,61,89,58,97,31,66,75,98,65.16668989805625,67.33504255994684,77.14712028988629,5.000471624877748,5.082513378402647,2.770888475148028,90.0164593958361,Low
63,86,60,94,63,79,55,66,57,92,72.42445834060653,76.51217605186733,85.88086850096296,5.9248131000323685,7.031957778881534,3.13296883620428,100.0,Low
56,83,56,81,52,98,34,53,47,90,61.20801441909053,64.5090447039884,94.02652628264147,2.049250085064926,6.5165130214861895,4.9477013772616,81.74832584477592,Low
62,80,69,97,66,86,39,54,48,80,71.52008577745812,62.9634546854122,82.05211591339472,2.2342894545908027,4.304081559248999,3.1447048840516247,86.87278916808035,Low
71,84,90,90,62,96,39,72,93,94,80.44199594731509,72.99098702340743,69.01720856247695,5.465829005817826,5.390769584180672,1.508839478340155,100.0,Low
61,89,47,73,49,99,72,95,51,97,62.15692605066423,65.82117169902426,59.23136033686577,1.7874348256125376,8.997413520119263,3.145954362081173,79.49900644545521,Low
45,84,77,83,72,98,34,59,76,95,71.48780386158955,68.00720329389941,88.00179277312157,3.5134552634291,4.49767830555408,4.187748123270582,92.59884725902232,Low
38,83,86,91,60,87,64,95,67,88,70.5517857931979,65.308722800992,60.339077966206005,4.390397275550809,6.5320565351108035,4.358316560050358,100.0,Low
57,81,77,95,41,89,64,77,72,80,74.12146015930759,75.98198130803785,84.77152607341249,1.9953633489458713,8.246668773072885,4.1011270456685525,87.63632845430577,Low
72,99,60,91,32,85,67,82,61,90,65.1586984671633,59.76397893145858,59.06058086856037,5.661271199946174,5.503259365025819,4.496942368799789,97.09091397198036,Low
49,89,36,74,58,86,64,92,41,88,57.460563074251844,55.06485701010638,54.552692515473225,4.161336514406562,5.303543194968753,2.0064485384560733,76.89091388631773,Low
79,98,72,94,80,85,32,75,76,90,75.68734954974897,79.94869879734246,62.55501118532673,0.7592661954840377,8.453965258451618,2.784067794286979,88.76052233677848,Low
50,80,52,62,65,88,99,99,60,92,77.09039908198395,69.51968998915982,64.24649027625571,1.2465564219350265,5.524149734907866,4.008159932033948,80.73521767374027,Low
37,84,72,75,55,93,93,97,72,81,76.79051630850766,69.94919751002939,82.3604567247455,1.5492986355035998,7.25746655626396,1.6900247784159428,82.04666907661591,Low
81,92,35,64,80,93,63,78,76,93,78.24842890279427,70.19344674255032,58.04416838710294,1.8472655019639732,7.701564921654913,2.1721164703326545,82.67392070526284,Low
72,83,53,80,64,77,44,76,72,85,75.74289805274736,71.43707389932435,96.51534564934441,4.5187255351619005,7.943088746535525,4.2402004455020545,100.0,Low
37,95,38,69,66,75,45,67,87,87,69.83680225872924,70.2503784540278,77.71808431711366,0.9891438461550746,8.973798186534982,3.9653854232921746,81.13953484002224,Low
58,95,47,78,60,75,55,89,72,97,67.46671975361154,64.37278009733701,74.54658654082327,2.42827069751874,8.015960348549502,4.870398055622401,86.97627845309646,Low
49,81,67,84,74,90,52,59,87,95,80.43849894667616,87.95524426830497,71.73472571541839,5.512608278304009,7.285060784437672,4.981883263315925,100.0,Low
90,96,37,63,79,98,67,91,63,100,73.94375545089831,76.22030421114088,78.33006734750956,3.5616722748535223,8.477317788794867,1.5833504613712057,86.621800031884,Low
67,99,50,88,49,78,31,54,71,91,64.54896954896955,64.45487928950868,51.12234835808911,1.9602311011119464,8.528723178194738,4.55202493778153,77.83148878616586,Low
43,91,63,78,33,73,37,59,56,90,59.63230882060694,65.96935357149538,99.50431872895413,5.763809630641704,8.865832288298076,0.9253197560753111,93.29908785353595,Low
80,97,46,61,59,95,85,99,65,85,76.46370002429444,69.80966498506879,77.8762188097133,1.8437374058277534,7.882326322382431,3.6941009403382497,86.90387307746701,Low
42,82,51,69,86,100,65,70,62,82,75.91989092561732,80.25274854452982,51.75975010700889,5.478047916972035,4.974636652990655,1.4904472445399792,88.4491056722047,Low
52,80,50,84,52,81,67,73,36,93,63.84236794503402,62.66107476190895,79.49888023497999,4.491733204880056,7.549030444519951,1.8514002061515322,80.13922178826687,Low
46,80,70,79,65,97,70,87,49,81,70.81430029809914,68.53768707826241,71.85393791448394,4.572865703273323,4.375642208219093,4.758445299490438,94.82761507679378,Low
60,98,54,78,42,81,34,52,66,90,64.20501191929763,67.2603681901318,51.20188483332044,4.707166251208888,5.589814639576968,1.6841805653039537,92.12641740679223,Low
75,90,82,82,56,92,19,89,29,82,60.18341336320056,58.120870458848714,96.22143760787365,3.2861312163146508,4.579037551577917,3.5293004112228363,77.63668980177941,Low
77,84,60,83,60,86,59,80,66,97,75.10290045340797,76.01241813684588,50.528343603690665,4.980182993014679,8.7497130344377,1.301578285384653,100.0,Low
46,91,24,70,65,84,62,90,68,80,63.22100122100122,62.72144693614587,78.89358384389107,5.099062037638697,5.69377056112181,0.9202548990671943,80.25356398123196,Low
65,82,31,93,49,78,62,86,71,80,67.25303241851739,68.78529128566329,98.0895373813112,2.4826769692186437,7.566078232216249,2.02692661404739,82.39875763408068,Low
47,80,69,87,47,76,36,51,53,91,65.746488725324,63.21108657763483,61.880224849151304,2.701894850190064,6.8565921789306365,3.3088824535526657,82.07575881256497,Low
47,80,57,64,65,79,25,51,85,94,73.90722415413782,78.54103595372864,62.708953712179834,5.388161951964642,4.537557065285684,1.6157531468933652,96.10922615079936,Low
67,87,37,64,63,85,68,88,74,84,74.86192133593248,64.64102682045574,50.021156428007615,3.3860109323623835,6.806722239404387,1.850759594022533,81.48888712082938,Low
48,89,80,80,62,81,77,98,32,85,69.33885630823282,72.54331908400493,53.31755859939904,5.2681892276802795,7.305117717124364,3.689284183729048,99.58627482263587,Low
69,90,67,71,87,94,73,91,68,95,83.07695658546564,73.62075787308203,52.2444205788544,3.9472320396679406,8.407586286568147,0.9625821034161606,96.6268669883744,Low
73,91,46,63,47,76,78,93,66,91,74.29523975364383,70.52799879369861,91.13281418442128,3.764622662119733,4.350428212095716,2.5110729131157834,89.77965757243015,Low
58,92,61,79,60,87,65,83,84,91,75.96902613908142,78.58082141553618,91.83687849724595,0.6703952430282403,5.4781699254842025,4.7378053844700085,79.68082395820198,Low
81,91,80,97,65,84,58,91,60,82,77.15463272792918,67.08628487275271,86.33500420922613,2.028419188124124,7.461704719563063,2.2863724808640127,83.49562499819694,Low
47,93,82,84,42,75,47,69,73,81,72.47921616935174,73.31161989293035,67.6372506258546,3.2613170579627497,4.171658179359059,2.4539046258984767,87.81935743028721,Low
73,81,58,73,69,95,58,82,50,86,74.21566654656131,67.3589373022221,91.06272249444211,3.730244446740855,5.017767280887354,3.8219193662328004,93.04371894281306,Low
40,98,50,70,56,81,37,53,37,81,59.37420670574309,54.528857467228555,76.9887260121441,3.9673899095040377,5.093351982023341,4.00555184914781,90.72568348703325,Low
97,97,72,91,80,80,79,94,60,100,84.6326864624737,79.55731734743371,65.21551382399616,4.439225537563894,7.346632063867869,3.9632287540123605,100.0,Low
52,82,54,70,63,89,74,93,80,86,76.7874312860406,70.07076577464727,71.86383845571952,4.109283877614975,5.4298033973772375,4.990401612111075,89.70360292957837,Low
50,96,64,77,62,72,60,60,75,90,80.92893217893217,72.28088016605639,53.28838849172878,5.167171890676902,6.997978311300787,0.8215298936917579,94.31213466845331,Low
57,87,39,86,58,71,91,91,90,90,78.51124388673661,88.86718118906734,97.24543433749568,2.1250868858813234,8.826742233381538,4.920139780848497,88.07116200688486,Low
48,89,57,77,39,75,68,96,44,93,59.62074391719191,58.70838651467438,80.955820867592,4.028634921162409,7.966214910006169,4.775853276488294,93.41629440278477,Low
61,81,63,82,43,93,6,54,70,82,58.97028683548484,52.78317460183964,86.56170724652864,0.7813773280794921,5.66451402322253,4.334625051168011,70.54907474995025,Medium
88,98,48,70,67,91,65,74,75,93,80.09534393866191,77.28472425644841,83.82916852099383,3.1410454252711535,6.361999844196822,2.543565091334188,95.24355832593702,Low
48,88,65,80,83,94,60,98,59,90,70.17467444747079,70.35797958942797,83.38749922604903,1.9741813127354089,5.003369510505014,4.41906067235266,87.6234202354175,Low
67,86,63,64,73,99,49,86,67,83,77.55629724677429,75.66282323443004,50.86304927486201,2.5948793156208283,4.078600051517249,1.4937458553774283,87.84463978804786,Low
39,83,59,82,52,74,53,83,69,96,64.98797265528826,58.653763783953316,76.26856398924232,2.4506451347072753,5.448576990624291,4.062451259245236,67.9314147300502,Medium
85,100,80,100,57,87,36,58,73,95,73.88566243194192,69.38950402903907,91.0855114312767,0.8323687243395075,5.847043056024691,1.3335723640447437,64.10006331484801,Medium
